OG	FBgn	GeneSymbol	branch_id_1	branch_id_2	dist_bl	dist_node_num	branch_num_fg	branch_num_mg	is_fg	is_mf	is_mg	omegaCany2any	omegaCany2dif	omegaCany2spe	omegaCdif2any	omegaCdif2dif	omegaCdif2spe	omegaCspe2any	omegaCspe2dif	omegaCspe2spe	dNCany2any	dNCany2dif	dNCany2spe	dNCdif2any	dNCdif2dif	dNCdif2spe	dNCspe2any	dNCspe2dif	dNCspe2spe	dSCany2any	dSCany2dif	dSCany2spe	dSCdif2any	dSCdif2dif	dSCdif2spe	dSCspe2any	dSCspe2dif	dSCspe2spe	OCNCoD	OCSCoD	OCN_linreg_residual	OCS_linreg_residual	N_sub_1	N_sub_2	S_sub_1	S_sub_2	OCNany2any	OCNany2dif	OCNany2spe	OCNdif2any	OCNdif2dif	OCNdif2spe	OCNspe2any	OCNspe2dif	OCNspe2spe	OCSany2any	OCSany2dif	OCSany2spe	OCSdif2any	OCSdif2dif	OCSdif2spe	OCSspe2any	OCSspe2dif	OCSspe2spe	ECNany2any	ECNany2dif	ECNany2spe	ECNdif2any	ECNdif2dif	ECNdif2spe	ECNspe2any	ECNspe2dif	ECNspe2spe	ECSany2any	ECSany2dif	ECSany2spe	ECSdif2any	ECSdif2dif	ECSdif2spe	ECSspe2any	ECSspe2dif	ECSspe2spe
OG_13844	FBgn0053196	dpy	HdemHertHric|59	Hsap|60	0.3207	8	2	0	Y	N	N	2.7757	1.0382	22.9053	3.6231	3.5292	7.0942	2.5892	0.4016	27.3649	1.3561	0.6931	4.795	0.9816	1.0481	0.3914	1.5923	0.4415	6.2044	0.4886	0.6676	0.2093	0.2709	0.297	0.0552	0.615	1.0993	0.2267	1.3338	0.2011	1.1604	-0.3245	10.5038	30.4759	8.1258	13.8331	3.4505	1.4785	1.972	0.9663	0.9272	0.039	2.4843	0.5513	1.933	1.011	0.8417	0.1692	0.206	0.2015	0.0045	0.805	0.6402	0.1647	2.5445	2.1332	0.4113	0.9844	0.8846	0.0997	1.5601	1.2486	0.3116	2.0694	1.2609	0.8085	0.7605	0.6785	0.0819	1.3089	0.5824	0.7265
OG_13844	FBgn0053196	dpy	HdemHertHric|59	HantHconHeleHhewHsapHsar|66	0.0688	3	2	0	Y	N	N	2.1119	1.1797	4.7875	1.0437	1.1736	0.0038	3.3967	2.3866	5.963	1.1796	0.6532	2.7038	0.9518	1.0819	0.003	1.32	0.3006	3.2933	0.5585	0.5536	0.5648	0.912	0.9219	0.7853	0.3886	0.126	0.5523	1.4296	0.8002	0.6066	-0.0319	10.5038	11.4139	8.1258	8.8538	1.7174	0.7069	1.0105	0.5285	0.5283	0.0002	1.1889	0.1785	1.0103	0.7273	0.404	0.3233	0.3855	0.3615	0.0241	0.3417	0.0425	0.2992	1.456	1.0822	0.3738	0.5553	0.4884	0.067	0.9007	0.5939	0.3068	1.3021	0.7297	0.5724	0.4228	0.3921	0.0307	0.8793	0.3376	0.5418
OG_1393	FBgn0051068	CG31068	Djun|7	Hant|20	0.5915	9	2	0	Y	N	N	0.6344	0.3517	2.4842	2.7686	4.1156	0.0035	0.5003	0.1567	2.7289	0.8107	0.4401	3.2731	0.2493	0.2669	0.0011	1.0825	0.5336	3.918	1.278	1.2512	1.3175	0.0901	0.0648	0.3172	2.1637	3.4039	1.4358	1.1195	0.7128	0.732	-0.2578	51.0067	22.1679	50.0971	15.4823	3.7655	1.7765	1.9889	0.3777	0.3776	0.0001	3.3877	1.3989	1.9888	3.0708	1.7928	1.278	0.0924	0.0599	0.0325	2.9784	1.7329	1.2454	4.6445	4.0368	0.6077	1.515	1.415	0.1001	3.1294	2.6218	0.5076	2.4028	1.4329	0.97	1.0263	0.9238	0.1025	1.3765	0.5091	0.8674
OG_1393	FBgn0051068	CG31068	Djun|7	Haoe|21	0.5129	6	2	0	Y	N	N	1.5834	1.7646	4.8006	0.5676	0.6043	0.737	1.9322	9.049	6.3657	0.541	0.1425	3.2459	0.1722	0.0733	1.6516	0.7037	0.1764	3.5257	0.3417	0.0807	0.6762	0.3034	0.1213	2.2409	0.3642	0.0195	0.5539	3.3577	6.5355	3.6788	0.8313	51.0067	79.5523	50.0971	55.7118	8.424	1.9331	6.4908	0.8204	0.3273	0.4931	7.6036	1.6059	5.9977	2.2641	0.3005	1.9636	0.7433	0.2716	0.4717	1.5208	0.0289	1.4919	15.5697	13.57	1.9997	4.7642	4.4656	0.2986	10.8055	9.1044	1.7011	6.6258	3.7217	2.9041	2.4499	2.2394	0.2105	4.1759	1.4823	2.6936
OG_1393	FBgn0051068	CG31068	Djun|7	Hbur|24	0.5991	10	2	0	Y	N	N	0.7742	0.0917	5.8707	0.1425	0.1407	0.1728	1.7089	39.7803	6.6806	0.2455	0.0314	1.6529	0.0679	0.0717	0.0135	0.3403	0.0072	1.999	0.3171	0.3423	0.2815	0.4764	0.5101	0.078	0.1992	0.0002	0.2992	8.0114	0.5846	0.6311	-0.12	51.0067	20.2658	50.0971	20.678	1.1366	0.1261	1.0105	0.1095	0.108	0.0014	1.0271	0.0181	1.009	0.9149	0.5774	0.3375	0.5847	0.5773	0.0075	0.3302	0.0001	0.3301	4.6303	4.019	0.6114	1.6122	1.5056	0.1066	3.0182	2.5134	0.5048	2.8855	1.6866	1.1989	1.2276	1.1318	0.0958	1.6579	0.5548	1.1031
OG_1393	FBgn0051068	CG31068	Evib|16	Hdor|30	0.3919	10	2	0	Y	N	N	1708.2827	0.2356	1901781.8804	14.1347	0.0	466383.7388	503472.8567	8377.8052	1980413.4302	0.6506	0.0002	4.4972	0.0208	0.0	0.311	0.8182	0.0002	4.9482	0.0004	0.0008	0.0	0.0015	0.0017	0.0	0.0	0.0	0.0	4102.4519	0.0032	0.6727	-0.0001	15.0022	27.0892	5.2239	7.0982	1.0101	0.0002	1.0099	0.0068	0.0	0.0068	1.0034	0.0002	1.0031	0.0001	0.0001	0.0	0.0001	0.0001	0.0	0.0	0.0	0.0	1.5527	1.3282	0.2246	0.3264	0.3046	0.0218	1.2263	1.0236	0.2027	0.3053	0.1473	0.158	0.0787	0.0672	0.0115	0.2266	0.0801	0.1464
OG_1393	FBgn0051068	CG31068	Hant|20	Hbur|24	0.2245	10	2	0	Y	N	N	27.4905	8.9545	30306.1253	187.4926	179.6567	625.8933	19.2994	3.4269	34905.643	2.0148	1.2365	6.4011	3.1979	3.3921	0.3028	1.8053	0.8074	6.8095	0.0733	0.1381	0.0002	0.0171	0.0189	0.0005	0.0935	0.2356	0.0002	0.9185	0.0014	0.5078	-0.0344	22.1679	20.2658	15.4823	20.678	3.5035	1.8262	1.6774	0.8367	0.8317	0.005	2.6669	0.9945	1.6724	0.069	0.0689	0.0001	0.0043	0.0042	0.0	0.0648	0.0647	0.0001	1.7389	1.4769	0.262	0.2616	0.2452	0.0164	1.4773	1.2317	0.2456	0.9418	0.4992	0.4426	0.2493	0.2246	0.0247	0.6924	0.2746	0.4179
OG_1393	FBgn0051068	CG31068	Hant|20	HconHele|34	0.0851	4	2	0	Y	N	N	70.6164	1.1404	168.1222	1.9951	2.0577	66.4545	104.1596	0.8511	181.0126	1.793	0.0169	5.5878	0.0182	0.0194	0.0005	2.8596	0.0141	6.0573	0.0254	0.0148	0.0332	0.0091	0.0094	0.0	0.0275	0.0166	0.0335	155.2138	3.0433	0.7013	0.0003	22.1679	2.4521	15.4823	0.0844	1.0629	0.0068	1.0561	0.004	0.004	0.0	1.0589	0.0028	1.0561	0.0014	0.0003	0.001	0.0001	0.0001	0.0	0.0013	0.0003	0.001	0.5928	0.4038	0.189	0.2225	0.2079	0.0147	0.3703	0.1959	0.1743	0.0533	0.0226	0.0306	0.006	0.0058	0.0002	0.0473	0.0169	0.0304
OG_1393	FBgn0051068	CG31068	Hant|20	HconHeleHhew|46	0.0716	3	2	0	Y	N	N	0.525	0.021	8883.3923	2.485	2.6265	1.1955	0.4655	0.0008	9558.864	1.057	0.0836	4.0392	0.2407	0.2576	0.0009	1.3233	0.0074	4.3238	2.0134	3.9812	0.0005	0.0968	0.0981	0.0008	2.8424	9.5605	0.0005	15.7637	0.0001	0.6735	-0.5068	22.1679	7.4847	15.4823	4.5335	1.1104	0.0662	1.0442	0.0622	0.0622	0.0	1.0482	0.0041	1.0441	1.0136	1.0135	0.0001	0.0147	0.0147	0.0	0.9989	0.9987	0.0001	1.0505	0.792	0.2585	0.2584	0.2413	0.017	0.7921	0.5507	0.2415	0.5034	0.2546	0.2489	0.152	0.1501	0.0019	0.3514	0.1045	0.2469
OG_1393	FBgn0051068	CG31068	Hant|20	Hsap|77	0.0716	3	2	0	Y	N	N	0.6125	0.6243	1.1844	0.3185	0.3311	26.1443	0.5587	0.4267	1.2203	0.8538	0.5263	2.2157	0.0169	0.018	0.0004	0.9682	0.6092	2.3014	1.3941	0.8431	1.8707	0.0531	0.0543	0.0	1.733	1.4277	1.8859	1.0124	2.5648	0.3562	0.2804	22.1679	25.8751	15.4823	7.9377	2.1044	1.0457	1.0587	0.005	0.005	0.0	2.0994	1.0407	1.0587	1.2782	0.3585	0.9196	0.0098	0.0098	0.0	1.2683	0.3487	0.9196	2.4647	1.9869	0.4778	0.2963	0.2785	0.0178	2.1683	1.7083	0.46	0.9169	0.4253	0.4916	0.185	0.181	0.004	0.7319	0.2442	0.4876
OG_1393	FBgn0051068	CG31068	Haoe|21	Hbur|24	0.2921	5	2	0	Y	N	N	2.3611	0.1305	130.687	0.3534	0.3598	1474.1202	33.5381	0.4297	136.886	0.4897	0.0525	2.8958	0.3708	0.396	0.0862	0.5058	0.0013	3.0853	0.2074	0.4023	0.0222	1.0492	1.1006	0.0001	0.0151	0.003	0.0225	10.0202	0.0579	1.6928	-0.2626	79.5523	20.2658	55.7118	20.678	2.9416	0.2669	2.6747	0.2663	0.2613	0.005	2.6753	0.0056	2.6697	0.5897	0.5574	0.0323	0.5548	0.5548	0.0	0.0349	0.0026	0.0323	6.0071	5.0834	0.9237	0.7183	0.6599	0.0584	5.2888	4.4235	0.8653	2.8434	1.3856	1.4578	0.5288	0.5041	0.0247	2.3146	0.8815	1.4331
OG_1393	FBgn0051068	CG31068	Haoe|21	Hdor|30	0.3245	5	2	0	Y	N	N	1380.9157	344.0197	8619810.6625	3.4023	3.254	909.8557	4307391.6754	13324564.4419	9139497.3888	0.8497	0.5075	2.8037	0.0204	0.0219	0.0004	0.9563	0.5767	2.9589	0.0006	0.0015	0.0	0.006	0.0067	0.0	0.0	0.0	0.0	0.9675	0.0003	0.9361	-0.0005	79.5523	27.0892	55.7118	7.0982	5.9271	3.0125	2.9146	0.0162	0.0162	0.0	5.9109	2.9963	2.9146	0.0011	0.0011	0.0	0.0011	0.0011	0.0	0.0	0.0	0.0	6.9758	5.9362	1.0396	0.7948	0.7402	0.0546	6.181	5.196	0.985	1.746	0.7281	1.018	0.179	0.1596	0.0194	1.567	0.5684	0.9986
OG_1393	FBgn0051068	CG31068	Haoe|21	Hheb|40	0.2748	3	2	0	Y	N	N	0.7574	0.4931	1.198	0.2442	0.2417	0.4931	0.7405	0.4162	1.2247	1.0128	1.0244	0.9485	0.0138	0.0142	0.0075	1.1029	1.127	0.9785	1.3372	2.0774	0.7918	0.0567	0.0589	0.0152	1.4893	2.7077	0.799	0.1681	0.5173	-1.3277	-0.4792	79.5523	25.9276	55.7118	12.4153	6.9928	5.9862	1.0066	0.0079	0.0077	0.0002	6.9849	5.9785	1.0063	3.0111	1.9845	1.0266	0.0136	0.0134	0.0002	2.9975	1.9711	1.0265	6.9046	5.8434	1.0612	0.5715	0.5388	0.0327	6.3331	5.3047	1.0284	2.2519	0.9553	1.2966	0.2392	0.2273	0.0119	2.0127	0.7279	1.2847
OG_1393	FBgn0051068	CG31068	Haoe|21	Hric|75	0.2973	5	2	0	Y	N	N	1.8582	24.9503	1.2661	7.4405	7.4687	0.0	1.6423	730.8542	1.2951	1.2405	1.186	1.5526	0.9938	1.0506	0.0	1.2711	1.2049	1.6176	0.6676	0.0475	1.2263	0.1336	0.1407	0.0194	0.774	0.0016	1.249	0.2287	28.6319	-1.5828	0.9012	79.5523	32.4817	55.7118	14.2393	10.7164	8.7219	1.9945	0.9489	0.9489	0.0	9.7674	7.7729	1.9945	1.9332	0.0652	1.868	0.0643	0.0637	0.0005	1.8689	0.0015	1.8674	8.6388	7.3542	1.2846	0.9549	0.9032	0.0516	7.684	6.451	1.233	2.8958	1.3725	1.5233	0.4812	0.453	0.0282	2.4146	0.9195	1.4951
OG_1393	FBgn0051068	CG31068	Haoe|21	Hsap|77	0.3202	8	2	0	Y	N	N	4.4818	0.1198	389.5873	0.02	0.02	inf	109.7935	541.075	407.6522	0.1514	0.0085	0.9585	0.0046	0.005	0.0	0.1712	0.009	1.0257	0.0338	0.0707	0.0025	0.2274	0.2484	0.0	0.0016	0.0	0.0025	20.0259	0.041	0.6496	-0.0306	79.5523	25.8751	55.7118	7.9377	1.05	0.0499	1.0001	0.0038	0.0038	0.0	1.0463	0.0462	1.0001	0.0664	0.0638	0.0026	0.0637	0.0637	0.0	0.0026	0.0	0.0026	6.9364	5.8929	1.0434	0.8264	0.7581	0.0684	6.1099	5.1349	0.9751	1.9651	0.9013	1.0637	0.2803	0.2566	0.0236	1.6848	0.6447	1.0401
OG_1393	FBgn0051068	CG31068	Haoe|21	Hwal|96	0.2921	5	2	0	Y	N	N	0.6215	0.2018	54.0912	74.9054	0.3669	698898.8025	0.38	0.145	14.7451	0.4472	0.2926	1.3058	1.4157	0.0073	17.9041	0.3344	0.3291	0.3621	0.7195	1.4502	0.0241	0.0189	0.0198	0.0	0.8799	2.2702	0.0246	0.8034	0.0175	0.4044	-0.9845	79.5523	28.6748	55.7118	12.0661	3.6211	2.0079	1.6132	1.1956	0.0057	1.1899	2.4255	2.0022	0.4233	2.0387	2.0036	0.035	0.01	0.01	0.0	2.0287	1.9936	0.035	8.0979	6.8625	1.2354	0.8445	0.778	0.0665	7.2534	6.0845	1.169	2.8336	1.3817	1.4519	0.5281	0.5035	0.0246	2.3055	0.8782	1.4273
OG_1393	FBgn0051068	CG31068	Hbur|24	HdemHert|38	0.1955	9	2	0	Y	N	N	320.2593	126.2395	1511.8623	394.5096	345.9534	1227.6206	394.1952	4.653	1779.5348	1.684	0.8395	5.5864	5.112	4.1437	27.0377	0.9708	0.0103	4.6706	0.0053	0.0067	0.0037	0.013	0.012	0.022	0.0025	0.0022	0.0026	1.44	0.4948	0.6334	-0.0007	20.2658	16.5798	20.678	12.9457	2.4709	1.0127	1.4582	1.2917	1.0027	0.289	1.1791	0.0099	1.1692	0.0041	0.0027	0.0013	0.0027	0.0022	0.0004	0.0014	0.0005	0.0009	1.4673	1.2063	0.261	0.2527	0.242	0.0107	1.2146	0.9643	0.2503	0.7727	0.4087	0.364	0.2058	0.1857	0.0201	0.5669	0.223	0.3439
OG_1393	FBgn0051068	CG31068	Hbur|24	Hheb|40	0.167	5	2	0	Y	N	N	41.327	9.1538	420.7741	1.5662	1.4428	585.8892	157.2391	8247.8901	426.1725	1.1666	0.4058	5.4592	0.1755	0.1722	0.2443	1.2991	0.4414	5.6548	0.0282	0.0443	0.013	0.1121	0.1194	0.0004	0.0083	0.0001	0.0133	2.3848	0.3088	0.8821	-0.0069	20.2658	25.9276	20.678	12.4153	2.3793	0.7029	1.6763	0.0422	0.0395	0.0027	2.3371	0.6634	1.6736	0.0262	0.02	0.0062	0.02	0.02	0.0	0.0062	0.0	0.0062	2.0394	1.7323	0.3071	0.2404	0.2293	0.0111	1.799	1.503	0.296	0.9288	0.4519	0.4769	0.1786	0.1677	0.0109	0.7501	0.2842	0.4659
OG_1393	FBgn0051068	CG31068	Hdor|30	Hric|75	0.253	9	2	0	Y	N	N	28.5908	6.1618	23910784.6445	199.39	189.3845	3124.1268	23.116	2.5964	27612296.9512	1.6012	0.7208	6.5607	1.7826	1.9125	0.0021	1.5666	0.4666	7.0716	0.056	0.117	0.0	0.0089	0.0101	0.0	0.0678	0.1797	0.0	1.6157	0.0	1.3915	-0.0211	27.0892	32.4817	7.0982	14.2393	4.9016	1.8739	3.0277	0.8742	0.8741	0.0001	4.0275	0.9998	3.0277	0.0422	0.0422	0.0	0.0013	0.0013	0.0	0.0408	0.0408	0.0	3.0613	2.5998	0.4615	0.4904	0.457	0.0334	2.5709	2.1427	0.4281	0.753	0.3605	0.3925	0.1506	0.1333	0.0173	0.6024	0.2272	0.3752
OG_1393	FBgn0051068	CG31068	Hdor|30	Hsap|77	0.2759	12	2	0	Y	N	N	1245704.8846	0.0	4635753.983	412728.7768	0.0	726542.3857	2140177.7188	0.0	8345994.6289	0.8005	0.0	5.3009	0.8714	0.0	11.6461	0.7878	0.0	4.7837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	inf	inf	1.2851	0.0	27.0892	25.8751	7.0982	7.9377	1.929	0.0	1.929	0.3194	0.0	0.3194	1.6096	0.0	1.6096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4097	2.0458	0.3639	0.3665	0.3391	0.0274	2.0431	1.7067	0.3365	0.4875	0.2136	0.2739	0.0768	0.0667	0.0101	0.4108	0.147	0.2638
OG_1393	FBgn0051068	CG31068	Hric|75	Hsap|77	0.1651	6	2	0	Y	N	N	0.4863	0.0096	80.1321	0.2677	0.0434	inf	0.7536	0.0012	68.4163	0.6403	0.0258	4.0898	0.9918	0.1732	14.3476	0.5908	0.0024	3.5816	1.3167	2.6833	0.051	3.7048	3.9895	0.0	0.784	1.973	0.0523	28.2262	0.0205	1.2622	-0.5637	32.4817	25.8751	14.2393	7.9377	1.9972	0.0683	1.9289	0.3823	0.0629	0.3194	1.6149	0.0054	1.6094	1.1743	1.1507	0.0236	0.6027	0.6027	0.0	0.5717	0.548	0.0236	3.119	2.6474	0.4716	0.3855	0.3632	0.0223	2.7335	2.2842	0.4494	0.8919	0.4288	0.463	0.1627	0.1511	0.0116	0.7292	0.2778	0.4514
OG_1393	FBgn0051068	CG31068	HleuHsar|80	Hwal|96	0.2191	11	2	0	Y	N	N	2.0147	0.3121	1162.4758	0.2911	0.2644	0.8628	1.8394	0.2205	1255.4866	2.1259	0.6254	10.5513	0.0028	0.0026	0.0046	2.5392	0.7586	11.5742	1.0552	2.0038	0.0091	0.0095	0.0099	0.0054	1.3805	3.4404	0.0092	3.005	0.0041	0.8185	-0.2398	8.2716	28.6748	10.6729	12.0661	1.9652	0.4907	1.4745	0.0004	0.0004	0.0001	1.9647	0.4903	1.4744	0.4835	0.4816	0.002	0.001	0.001	0.0	0.4825	0.4806	0.0019	0.9244	0.7846	0.1397	0.1506	0.1383	0.0124	0.7738	0.6464	0.1274	0.4582	0.2403	0.2179	0.1087	0.1006	0.0081	0.3495	0.1397	0.2098
OG_1395	FBgn0034166	CG6472	Djun|5	Haoe|19	0.2071	4	2	0	Y	N	N	0.3902	0.0781	2.9852	0.3502	0.4222	0.0507	0.3053	0.0431	2.9796	1.003	0.2298	6.1335	0.2384	0.2417	0.0875	1.0556	0.2289	6.1974	2.5704	2.9441	2.0546	0.6809	0.5726	1.7256	3.4574	5.3083	2.0799	4.0221	0.5057	0.7597	-0.9095	9.6152	14.0045	27.9621	43.0445	1.2664	0.2522	1.0142	0.0194	0.0192	0.0002	1.247	0.2329	1.0141	8.8352	5.8677	2.9675	0.7477	0.5697	0.178	8.0876	5.298	2.7895	1.2626	1.0973	0.1654	0.0813	0.0796	0.0017	1.1813	1.0177	0.1636	3.4373	1.993	1.4443	1.0981	0.995	0.1031	2.3392	0.9981	1.3412
OG_1401	FBgn0031070	CG12702	Haoe|19	Hric|70	0.162	6	2	0	Y	N	N	28.2992	1048.3602	70.4068	12.7944	52.9168	0.0543	26.4795	11849.6191	71.3131	1.8921	0.7584	8.1078	0.1368	0.1441	0.0064	1.9583	0.7845	8.2101	0.0669	0.0007	0.1152	0.0107	0.0027	0.1173	0.074	0.0001	0.1151	1.9498	217.9802	0.8931	0.0207	11.7748	15.96	16.6484	10.0429	2.9644	1.0049	1.9595	0.0078	0.0078	0.0	2.9566	0.9972	1.9594	0.0635	0.0003	0.0632	0.0011	0.0003	0.0009	0.0624	0.0	0.0624	1.5667	1.3251	0.2417	0.057	0.054	0.003	1.5098	1.2711	0.2387	0.9502	0.401	0.5492	0.1066	0.0992	0.0074	0.8436	0.3019	0.5418
OG_14074	-	FUTA1	Haoe|5	HdorHxan|73	0.4766	4	2	0	Y	N	N	4.2863	2.2311	366.1573	0.7681	0.6974	20.5429	474.1307	406.3343	702.0146	0.712	0.6552	1.0713	0.3943	0.3913	0.4367	0.8253	0.7601	1.1623	0.1661	0.2936	0.0029	0.5134	0.5611	0.0213	0.0017	0.0019	0.0017	0.2587	0.0078	-0.0892	-0.2567	30.0956	30.6918	14.3768	5.9812	9.0391	7.181	1.8581	1.3159	1.2209	0.095	7.7233	5.9601	1.7631	0.5823	0.5778	0.0045	0.5782	0.5761	0.0021	0.0041	0.0018	0.0024	12.6952	10.9608	1.7344	3.3373	3.1198	0.2175	9.358	7.841	1.517	3.5056	1.9678	1.5378	1.1263	1.0266	0.0997	2.3793	0.9412	1.4382
OG_14074	-	FUTA1	Hbur|9	HdorHxan|73	0.2747	2	2	0	Y	N	N	0.4085	0.0002	3239.0453	0.2489	0.0053	247.5825	0.4204	0.0	4428.8877	0.8423	0.0007	5.0976	0.0739	0.0017	1.5998	1.1972	0.0001	5.4287	2.0621	3.6162	0.0016	0.297	0.3267	0.0065	2.8481	6.7817	0.0012	1500.9161	0.0003	0.9438	-0.428	2.5768	30.6918	2.939	5.9812	1.204	0.0008	1.2032	0.0334	0.0007	0.0327	1.1706	0.0001	1.1705	0.9549	0.9545	0.0003	0.0424	0.0423	0.0001	0.9125	0.9123	0.0002	1.4294	1.1934	0.236	0.4517	0.4313	0.0204	0.9777	0.7621	0.2156	0.4631	0.264	0.1991	0.1427	0.1294	0.0132	0.3204	0.1345	0.1859
OG_14120	FBgn0267385	PyK	Djun|7	Haoe|22	0.3719	5	2	0	Y	N	N	1.8423	1.0565	7.2147	3.7677	2.9613	429.6271	1.2619	0.4365	6.0183	1.2887	0.9193	3.2032	1.8721	1.6517	4.3939	1.0647	0.5988	3.0127	0.6995	0.8702	0.444	0.4969	0.5578	0.0102	0.8437	1.3718	0.5006	0.6722	0.3407	0.1375	-0.2506	21.6261	36.084	29.5635	50.0841	6.6983	4.0056	2.6927	2.7004	2.191	0.5094	3.9979	1.8146	2.1834	2.791	2.0817	0.7093	0.824	0.8222	0.0019	1.967	1.2596	0.7074	5.1976	4.357	0.8406	1.4425	1.3265	0.1159	3.7552	3.0304	0.7247	3.9898	2.3923	1.5976	1.6585	1.474	0.1844	2.3314	0.9182	1.4131
OG_14120	FBgn0267385	PyK	Haoe|22	Hdor|32	0.229	5	2	0	Y	N	N	4.0351	0.0122	11.9123	0.0363	0.0385	0.0065	3.8919	0.0921	12.0097	3.2031	0.0013	17.1439	0.0119	0.0125	0.0027	3.4649	0.0003	17.5251	0.7938	0.1096	1.4392	0.3289	0.3231	0.4225	0.8903	0.0028	1.4592	2955.3018	13.9232	1.8683	0.632	36.084	5.0426	50.0841	16.5809	3.0221	0.001	3.0211	0.0009	0.0008	0.0	3.0213	0.0002	3.0211	1.0729	0.0719	1.001	0.0764	0.0707	0.0057	0.9965	0.0012	0.9953	0.9435	0.7673	0.1762	0.0715	0.0677	0.0038	0.872	0.6996	0.1724	1.3516	0.656	0.6955	0.2322	0.2187	0.0135	1.1194	0.4373	0.6821
OG_14120	FBgn0267385	PyK	Haoe|22	Hric|74	0.2369	7	2	0	Y	N	N	0.9624	0.2796	54.166	0.0062	0.0045	2.3186	1.5177	0.3808	54.838	1.1069	0.6631	3.0925	0.0192	0.0154	0.1053	1.2054	0.7329	3.1513	1.1501	2.3718	0.0571	3.0882	3.4444	0.0454	0.7942	1.9249	0.0575	1.0422	0.0269	0.2578	-0.567	36.084	9.7203	50.0841	17.2813	2.0006	0.9796	1.021	0.0029	0.0022	0.0007	1.9977	0.9774	1.0203	1.7845	1.7377	0.0468	0.7433	0.7422	0.0011	1.0411	0.9955	0.0456	1.8074	1.4772	0.3301	0.15	0.1437	0.0064	1.6573	1.3335	0.3238	1.5516	0.7327	0.8189	0.2407	0.2155	0.0252	1.3109	0.5172	0.7937
OG_14204	-	REC10	Haoe|16	Hele|27	0.231	8	2	0	Y	N	N	5727.8072	19.7557	103846.8219	10076215.6099	157316.2096	inf	2819.2783	0.0005	54307.2881	1.4168	0.0131	7.1118	7.9292	0.128	110.6761	0.7854	0.0	3.739	0.0002	0.0007	0.0001	0.0	0.0	0.0	0.0003	0.001	0.0001	133.7297	0.2401	1.4132	-0.0	19.9148	7.9806	14.7028	0.9637	1.9778	0.0147	1.9631	0.9783	0.0147	0.9636	0.9995	0.0	0.9995	0.0001	0.0001	0.0	0.0	0.0	0.0	0.0001	0.0001	0.0	1.396	1.1199	0.276	0.1234	0.1147	0.0087	1.2726	1.0053	0.2673	0.4012	0.1206	0.2806	0.0451	0.0436	0.0015	0.356	0.077	0.2791
OG_14204	-	REC10	Hele|27	Hhec|33	0.0962	6	2	0	Y	N	N	63724.5328	4870.2294	inf	134.9586	135.5583	0.0	inf	inf	inf	2.5162	0.7277	9.2357	0.068	0.0739	0.0	2.6632	0.7739	9.4384	0.0	0.0001	0.0	0.0005	0.0005	0.0	0.0	0.0	0.0	3.3779	0.0	1.2793	-0.0	7.9806	13.6106	0.9637	7.067	2.5919	0.592	1.9999	0.004	0.004	0.0	2.588	0.5881	1.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0301	0.8136	0.2165	0.0584	0.0537	0.0047	0.9718	0.7599	0.2119	0.2527	0.0668	0.1859	0.0198	0.0183	0.0015	0.2329	0.0485	0.1844
OG_14295	-	RNLA	Djun|6	Haoe|11	0.6719	10	2	0	Y	N	N	359.7122	205.1419	1165.8452	3.0644	2.3282	99.3225	530.0197	1652.3471	942.5169	4.5664	2.7053	14.0423	0.0435	0.0409	0.1267	5.8927	3.6561	14.6551	0.0127	0.0132	0.012	0.0142	0.0176	0.0013	0.0111	0.0022	0.0155	1.0194	0.6928	0.4352	0.0009	4.595	4.0815	7.0831	7.1173	1.9845	0.9827	1.0018	0.0043	0.0039	0.0004	1.9802	0.9788	1.0014	0.0101	0.006	0.0042	0.0058	0.0057	0.0001	0.0043	0.0003	0.004	0.4346	0.3632	0.0713	0.0985	0.0955	0.003	0.336	0.2677	0.0683	0.7993	0.4545	0.3448	0.4097	0.3251	0.0846	0.3896	0.1294	0.2601
OG_142	FBgn0034351	rswl	Djun|7	Hsar|80	0.3668	9	2	0	Y	N	N	30.5582	15.9591	128.4331	49.1871	47.2783	0.7534	34.9192	0.0	127.0689	3.1089	1.7583	11.4716	9.6309	10.2538	0.0033	1.8925	0.0	12.3175	0.1017	0.1102	0.0893	0.1958	0.2169	0.0044	0.0542	0.0	0.0969	1.0537	0.551	0.3317	-0.0207	16.1538	6.0	30.6928	5.0007	1.9512	0.9501	1.0011	0.9502	0.9501	0.0	1.0011	0.0	1.0011	0.0697	0.0449	0.0248	0.045	0.0449	0.0001	0.0247	0.0	0.0247	0.6276	0.5404	0.0873	0.0987	0.0927	0.006	0.529	0.4477	0.0813	0.6852	0.4079	0.2772	0.23	0.2072	0.0228	0.4552	0.2007	0.2544
